Code_Filiere,Universite,Etablissement,Filiere,Section_Bac,Section_Bac_Nom,Score_2022,Score_2023,Score_2024,Score_2025
40391,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Administration des Affaires,E,Économie et Gestion,100.28,96.53,107.765,101.47
40394,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Comptabilité et Finance,M,Mathématiques,122.3331,112.685,100.2834,87.7052
40394,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Comptabilité et Finance,S,Sciences Expérimentales,121.1775,117.9301,120.055,128.4803
40394,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Comptabilité et Finance,T,Sciences Techniques,122.622,110.5899,128.17,132.6319
40394,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Comptabilité et Finance,I,Sciences Informatiques,95.7083,105.745,102.825,117.16
40394,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Comptabilité et Finance,E,Économie et Gestion,102.2813,99.35,111.385,106.375
40396,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Commerce et Distribution,M,Mathématiques,123.1303,111.8257,111.9419,
40396,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Commerce et Distribution,S,Sciences Expérimentales,118.7593,113.0276,117.0259,116.8922
40396,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Commerce et Distribution,T,Sciences Techniques,144.2628,123.8418,123.0607,131.8615
40396,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Commerce et Distribution,I,Sciences Informatiques,98.175,133.26,98.8269,100.9881
40396,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Commerce et Distribution,E,Économie et Gestion,97.295,94.37,102.795,99.7026
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,L,Lettres,134.7933,127.74,154.5294,136.9921
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,M,Mathématiques,123.6832,126.1102,132.9101,118.369
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,S,Sciences Expérimentales,148.088,132.6319,145.725,147.6172
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,T,Sciences Techniques,139.4478,160.0613,142.3796,164.3948
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,I,Sciences Informatiques,107.795,115.92,143.4282,147.6814
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,E,Économie et Gestion,145.9962,140.2449,172.575,156.953
40450,Université de Sfax,ISSEP Sfax - Institut Supérieur du Sport et de l'Éducation Physique de Sfax,Licence en STAPS,SP,Sport,100.136,81.2548,76.5719,74.4769
40501,Université de Sfax,Faculté des Sciences de Sfax,Licence en Chimie,M,Mathématiques,88.6177,80.345,107.9022,99.3995
40501,Université de Sfax,Faculté des Sciences de Sfax,Licence en Chimie,S,Sciences Expérimentales,77.2766,73.552,78.4487,73.1087
40501,Université de Sfax,Faculté des Sciences de Sfax,Licence en Chimie,T,Sciences Techniques,100.8993,95.2479,95.0166,90.5541
40502,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique-Chimie,M,Mathématiques,100.5426,114.7918,98.7895,
40502,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique-Chimie,S,Sciences Expérimentales,77.1835,72.9051,78.6586,76.4302
40502,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique-Chimie,T,Sciences Techniques,104.125,97.329,105.885,96.7742
40503,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique,M,Mathématiques,86.3705,100.21,101.3599,
40503,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique,S,Sciences Expérimentales,83.2785,83.3701,82.7499,81.8532
40503,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique,T,Sciences Techniques,88.0816,95.7186,85.2399,89.6981
40504,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique et Énergie,M,Mathématiques,98.3184,94.5472,90.0402,96.9708
40504,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique et Énergie,S,Sciences Expérimentales,77.6302,73.0402,78.9486,73.4483
40504,Université de Sfax,Faculté des Sciences de Sfax,Licence en Physique et Énergie,T,Sciences Techniques,80.5901,82.524,90.1636,91.3959
40505,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques Appliquées,M,Mathématiques,94.705,90.7238,96.1782,102.3827
40505,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques Appliquées,S,Sciences Expérimentales,83.2435,82.92,82.3224,90.3884
40505,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques Appliquées,T,Sciences Techniques,91.2083,94.3953,80.1499,91.8863
40505,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques Appliquées,I,Sciences Informatiques,107.715,122.375,95.1016,105.1008
40507,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques,M,Mathématiques,100.0682,98.4809,98.8717,111.0267
40507,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques,S,Sciences Expérimentales,85.2484,96.1181,107.3353,95.0651
40507,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques,T,Sciences Techniques,147.5691,127.835,144.5196,77.4851
40507,Université de Sfax,Faculté des Sciences de Sfax,Licence en Mathématiques,I,Sciences Informatiques,105.8121,126.02,131.33,94.1833
40509,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences de la Vie,S,Sciences Expérimentales,99.8632,105.075,105.5,103.4421
40510,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences de la Terre,S,Sciences Expérimentales,79.9882,79.5817,76.3735,79.9967
40510,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences de la Terre,T,Sciences Techniques,92.9534,81.9993,91.8204,88.3925
40512,Université de Sfax,Faculté des Sciences de Sfax,Licence en Biologie de l'Environnement,S,Sciences Expérimentales,85.4967,83.9516,88.3408,88.275
40513,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences de la Vie et de la Terre,S,Sciences Expérimentales,105.6839,111.2212,112.0415,113.3505
40518,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Intégré,M,Mathématiques,154.8267,157.055,161.095,154.8317
40518,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Intégré,S,Sciences Expérimentales,160.9083,162.5667,165.9067,161.2283
40518,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Intégré,T,Sciences Techniques,164.97,161.6783,161.6783,155.4267
40518,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Intégré,I,Sciences Informatiques,163.41,167.8217,170.865,170.865
40522,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Scientifique,M,Mathématiques,129.875,133.59,141.135,89.8866
40522,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Scientifique,S,Sciences Expérimentales,102.785,111.41,110.56,104.875
40522,Université de Sfax,Faculté des Sciences de Sfax,Cycle Préparatoire Scientifique,I,Sciences Informatiques,111.54,98.1334,114.175,116.78
40523,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences Informatiques,M,Mathématiques,138.3189,138.0407,142.9895,
40523,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences Informatiques,S,Sciences Expérimentales,125.3184,129.38,130.7594,132.36
40523,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences Informatiques,T,Sciences Techniques,145.985,161.6396,161.495,150.68
40523,Université de Sfax,Faculté des Sciences de Sfax,Licence en Sciences Informatiques,I,Sciences Informatiques,125.21,131.47,137.3,135.195
40524,Université de Sfax,Faculté des Sciences de Sfax,Licence en Ingénierie des Systèmes Informatiques,M,Mathématiques,130.8985,134.315,138.145,
40524,Université de Sfax,Faculté des Sciences de Sfax,Licence en Ingénierie des Systèmes Informatiques,S,Sciences Expérimentales,118.3099,122.185,122.8628,122.0014
40524,Université de Sfax,Faculté des Sciences de Sfax,Licence en Ingénierie des Systèmes Informatiques,T,Sciences Techniques,145.0385,153.9891,156.2949,161.0885
40524,Université de Sfax,Faculté des Sciences de Sfax,Licence en Ingénierie des Systèmes Informatiques,I,Sciences Informatiques,111.005,117.42,119.92,123.81
40532,Université de Sfax,IPEIS - Institut Préparatoire aux Études d'Ingénieurs de Sfax,Cycle Préparatoire Technologique,T,Sciences Techniques,145.2783,153.7233,153.25,139.7783
40546,Université de Sfax,Faculté des Sciences de Sfax,Licence en Biotechnologie,S,Sciences Expérimentales,101.7101,103.22,102.3233,100.91
40550,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Instrumentation et Mesure,M,Mathématiques,85.6765,97.0867,102.8915,
40550,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Instrumentation et Mesure,S,Sciences Expérimentales,109.89,110.0977,108.6,114.1637
40550,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Instrumentation et Mesure,T,Sciences Techniques,120.696,126.3456,116.535,105.2773
40566,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Technologies de l'Informatique,M,Mathématiques,151.9561,133.6377,138.26,
40566,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Technologies de l'Informatique,S,Sciences Expérimentales,119.495,122.53,121.3808,123.0179
40566,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Technologies de l'Informatique,T,Sciences Techniques,145.125,158.36,153.3845,142.835
40566,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Technologies de l'Informatique,I,Sciences Informatiques,114.295,121.15,124.01,123.12
40566,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Technologies de l'Informatique,E,Économie et Gestion,114.37,119.19,131.2302,129.3684
40568,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie Civil,M,Mathématiques,131.8722,121.7053,124.9332,102.9609
40568,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie Civil,S,Sciences Expérimentales,116.8743,118.7861,117.9717,122.8218
40568,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie Civil,T,Sciences Techniques,93.1049,100.5634,104.0467,99.4689
40568,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie Civil,I,Sciences Informatiques,106.3451,113.4983,118.855,100.1983
40570,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Mécanique,M,Mathématiques,117.135,111.922,131.1285,
40570,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Mécanique,S,Sciences Expérimentales,108.2894,110.8485,108.9012,110.14
40570,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Mécanique,T,Sciences Techniques,102.755,110.66,113.7683,106.3919
40570,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Mécanique,I,Sciences Informatiques,89.44,96.83,106.08,113.34
40573,Université de Sfax,ENIS - École Nationale d'Ingénieurs de Sfax,Licence en TIC,M,Mathématiques,161.85,166.9093,172.7729,135.7527
40573,Université de Sfax,ENIS - École Nationale d'Ingénieurs de Sfax,Licence en TIC,S,Sciences Expérimentales,155.2303,162.5437,164.6177,159.792
40573,Université de Sfax,ENIS - École Nationale d'Ingénieurs de Sfax,Licence en TIC,T,Sciences Techniques,169.6057,178.4046,173.3026,172.4573
40573,Université de Sfax,ENIS - École Nationale d'Ingénieurs de Sfax,Licence en TIC,I,Sciences Informatiques,108.3838,114.3437,116.7584,120.1317
40576,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Génie des Procédés Industriels,M,Mathématiques,109.8,87.4997,104.1668,
40576,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Génie des Procédés Industriels,S,Sciences Expérimentales,93.14,87.615,90.565,95.9969
40576,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Génie des Procédés Industriels,T,Sciences Techniques,91.0102,96.9699,95.75,92.2133
40576,Université de Sfax,Institut Supérieur de Biotechnologie de Sfax,Licence en Génie des Procédés Industriels,I,Sciences Informatiques,95.0766,108.5951,106.445,87.51
40577,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Industriel,M,Mathématiques,81.5966,88.4468,87.7035,83.5885
40577,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Industriel,S,Sciences Expérimentales,91.2268,98.2218,100.492,101.4732
40577,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Industriel,T,Sciences Techniques,96.6,101.395,105.17,98.8965
40577,Université de Sfax,Institut Supérieur de Gestion Industrielle de Sfax,Licence en Génie Industriel,I,Sciences Informatiques,75.0593,87.3415,92.0103,90.7267
40597,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie des Procédés,M,Mathématiques,95.4225,110.3063,92.3857,102.9289
40597,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie des Procédés,S,Sciences Expérimentales,72.5716,78.349,95.1918,76.8585
40597,Université de Gabès,ISET Sfax - Institut Supérieur des Études Technologiques de Sfax,Licence en Génie des Procédés,T,Sciences Techniques,100.8029,108.3054,139.5601,188.2077
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,L,Lettres,124.8048,109.9835,120.39,125.7571
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,M,Mathématiques,107.475,105.0032,102.0552,
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,S,Sciences Expérimentales,113.825,114.865,109.7265,109.9443
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,T,Sciences Techniques,119.84,125.6341,95.5904,94.5862
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,I,Sciences Informatiques,107.8448,98.1785,103.2616,93.1435
40622,Université de Sfax,Institut Supérieur des Arts et Métiers de Sfax,Licence en Arts et Médias,E,Économie et Gestion,109.45,85.7998,82.4634,96.4997
40629,Université de Sfax,Faculté des Sciences de Sfax,"Licence en Électronique, Électrotechnique et Automatique",M,Mathématiques,111.8066,104.1432,108.2868,106.326
